interaction_id,filename,age,interaction_start,interaction_end,speaker,utterance_start,utterance_end,duration,norm_start,norm_end
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,FA1,228.485,229.852,1.367,0.404,0.416
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,232.735,233.25,0.515,0.441,0.446
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,FA1,239.919,241.188,1.269,0.504,0.516
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,242.756,243.735,0.979,0.529,0.538
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,243.639,244.734,1.095,0.537,0.547
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,245.108,245.878,0.77,0.55,0.557
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,246.073,247.652,1.579,0.558,0.572
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,248.008,248.926,0.918,0.575,0.583
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,248.911,250.286,1.375,0.583,0.595
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,249.978,250.843,0.865,0.593,0.6
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,250.978,251.8,0.822,0.601,0.609
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,252.73,253.521,0.791,0.617,0.624
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,253.743,254.843,1.1,0.626,0.635
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,256.953,257.759,0.806,0.654,0.661
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,258.923,259.638,0.715,0.671,0.677
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,260.376,261.357,0.981,0.684,0.692
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,264.169,269.011,4.842,0.717,0.759
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,269.196,270.45,1.254,0.761,0.772
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,270.865,271.296,0.431,0.776,0.78
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,271.734,272.076,0.342,0.783,0.786
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,272.295,272.498,0.203,0.788,0.79
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,273.634,274.953,1.319,0.8,0.812
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,273.869,275.311,1.442,0.802,0.815
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,275.63,276.4,0.77,0.818,0.824
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,276.365,277.359,0.994,0.824,0.833
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,277.588,277.959,0.371,0.835,0.838
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,281.35,281.892,0.542,0.868,0.872
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,282.238,283.628,1.39,0.875,0.888
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,285.357,285.7,0.343,0.903,0.906
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,286.173,287.242,1.069,0.91,0.919
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,287.492,287.65,0.158,0.922,0.923
COU_WM15_020510_20100000_20400000_random-15.eaf_0,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,FA1,295.357,296.445,1.088,0.99,1.0
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,182.375,183.477,1.102,0.0,0.01
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,183.875,185.036,1.161,0.013,0.023
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,186.007,187.007,1.0,0.032,0.041
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,191.217,192.235,1.018,0.078,0.086
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,197.389,197.595,0.206,0.132,0.133
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,198.176,198.764,0.588,0.139,0.144
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,199.514,199.83,0.316,0.15,0.153
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,208.536,209.776,1.24,0.229,0.24
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,210.08,210.735,0.655,0.243,0.249
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,210.926,211.595,0.669,0.25,0.256
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,213.007,214.503,1.496,0.269,0.282
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,FA1,213.051,213.948,0.897,0.269,0.277
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,216.375,217.551,1.176,0.298,0.308
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,218.654,219.942,1.288,0.318,0.329
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,223.301,224.007,0.706,0.359,0.365
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,224.448,225.154,0.706,0.369,0.375
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,FA1,228.485,229.852,1.367,0.404,0.416
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,232.735,233.25,0.515,0.441,0.446
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,FA1,239.919,241.188,1.269,0.504,0.516
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,242.756,243.735,0.979,0.529,0.538
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,243.639,244.734,1.095,0.537,0.547
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,245.108,245.878,0.77,0.55,0.557
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,246.073,247.652,1.579,0.558,0.572
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,248.008,248.926,0.918,0.575,0.583
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,248.911,250.286,1.375,0.583,0.595
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,249.978,250.843,0.865,0.593,0.6
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,250.978,251.8,0.822,0.601,0.609
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,252.73,253.521,0.791,0.617,0.624
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,253.743,254.843,1.1,0.626,0.635
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,256.953,257.759,0.806,0.654,0.661
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,258.923,259.638,0.715,0.671,0.677
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,260.376,261.357,0.981,0.684,0.692
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,264.169,269.011,4.842,0.717,0.759
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,269.196,270.45,1.254,0.761,0.772
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,270.865,271.296,0.431,0.776,0.78
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,271.734,272.076,0.342,0.783,0.786
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,272.295,272.498,0.203,0.788,0.79
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,273.634,274.953,1.319,0.8,0.812
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,273.869,275.311,1.442,0.802,0.815
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,275.63,276.4,0.77,0.818,0.824
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,276.365,277.359,0.994,0.824,0.833
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,277.588,277.959,0.371,0.835,0.838
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,281.35,281.892,0.542,0.868,0.872
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,282.238,283.628,1.39,0.875,0.888
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,285.357,285.7,0.343,0.903,0.906
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,CHI,286.173,287.242,1.069,0.91,0.919
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,MA1,287.492,287.65,0.158,0.922,0.923
COU_WM15_020510_20100000_20400000_random-15.eaf_1,COU_WM15_020510_20100000_20400000_random-15.eaf,29,182.375,296.445,FA1,295.357,296.445,1.088,0.99,1.0
COU_ML27_020619_40800000_41100000_random-20.eaf_0,COU_ML27_020619_40800000_41100000_random-20.eaf,31,212.64,232.32,CHI,212.64,214.11,1.47,0.0,0.075
COU_ML27_020619_40800000_41100000_random-20.eaf_0,COU_ML27_020619_40800000_41100000_random-20.eaf,31,212.64,232.32,CHI,214.36,215.52,1.16,0.087,0.146
COU_ML27_020619_40800000_41100000_random-20.eaf_0,COU_ML27_020619_40800000_41100000_random-20.eaf,31,212.64,232.32,MA1,215.57,216.71,1.14,0.149,0.207
COU_ML27_020619_40800000_41100000_random-20.eaf_0,COU_ML27_020619_40800000_41100000_random-20.eaf,31,212.64,232.32,FA1,216.56,218.24,1.68,0.199,0.285
COU_ML27_020619_40800000_41100000_random-20.eaf_0,COU_ML27_020619_40800000_41100000_random-20.eaf,31,212.64,232.32,CHI,220.03,222.59,2.56,0.376,0.506
COU_ML27_020619_40800000_41100000_random-20.eaf_0,COU_ML27_020619_40800000_41100000_random-20.eaf,31,212.64,232.32,MA1,222.51,223.09,0.58,0.502,0.531
COU_ML27_020619_40800000_41100000_random-20.eaf_0,COU_ML27_020619_40800000_41100000_random-20.eaf,31,212.64,232.32,MA1,223.47,223.97,0.5,0.55,0.576
COU_ML27_020619_40800000_41100000_random-20.eaf_0,COU_ML27_020619_40800000_41100000_random-20.eaf,31,212.64,232.32,CHI,227.7,231.13,3.43,0.765,0.94
COU_ML27_020619_40800000_41100000_random-20.eaf_0,COU_ML27_020619_40800000_41100000_random-20.eaf,31,212.64,232.32,MA1,231.56,232.32,0.76,0.961,1.0
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,52.435,52.735,0.3,0.0,0.006
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,54.86,55.42,0.56,0.048,0.059
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,55.47,56.98,1.51,0.06,0.09
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,59.23,61.01,1.78,0.134,0.169
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,68.46,69.48,1.02,0.316,0.336
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,69.88,71.35,1.47,0.344,0.373
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,75.16,76.83,1.67,0.448,0.48
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,77.79,79.69,1.9,0.499,0.537
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,FA1,80.015,80.6,0.585,0.543,0.555
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,UC1,80.57,81.03,0.46,0.554,0.563
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,82.68,84.53,1.85,0.596,0.632
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,UC2,87.0,88.52,1.52,0.681,0.711
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,90.66,91.4,0.74,0.753,0.767
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,93.44,94.61,1.17,0.808,0.831
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,UC3,95.49,96.92,1.43,0.848,0.876
COU_BS80_030317_4200000_4500000_random-13.eaf_0,COU_BS80_030317_4200000_4500000_random-13.eaf,40,52.435,103.21,CHI,101.71,103.21,1.5,0.97,1.0
COU_BS80_030317_4200000_4500000_random-13.eaf_1,COU_BS80_030317_4200000_4500000_random-13.eaf,40,114.99,135.41,CHI,114.99,118.05,3.06,0.0,0.15
COU_BS80_030317_4200000_4500000_random-13.eaf_1,COU_BS80_030317_4200000_4500000_random-13.eaf,40,114.99,135.41,CHI,118.35,119.08,0.73,0.165,0.2
COU_BS80_030317_4200000_4500000_random-13.eaf_1,COU_BS80_030317_4200000_4500000_random-13.eaf,40,114.99,135.41,CHI,121.57,123.23,1.66,0.322,0.404
COU_BS80_030317_4200000_4500000_random-13.eaf_1,COU_BS80_030317_4200000_4500000_random-13.eaf,40,114.99,135.41,CHI,123.59,124.37,0.78,0.421,0.459
COU_BS80_030317_4200000_4500000_random-13.eaf_1,COU_BS80_030317_4200000_4500000_random-13.eaf,40,114.99,135.41,CHI,125.25,126.41,1.16,0.502,0.559
COU_BS80_030317_4200000_4500000_random-13.eaf_1,COU_BS80_030317_4200000_4500000_random-13.eaf,40,114.99,135.41,CHI,126.46,128.04,1.58,0.562,0.639
COU_BS80_030317_4200000_4500000_random-13.eaf_1,COU_BS80_030317_4200000_4500000_random-13.eaf,40,114.99,135.41,UC3,128.47,130.16,1.69,0.66,0.743
COU_BS80_030317_4200000_4500000_random-13.eaf_1,COU_BS80_030317_4200000_4500000_random-13.eaf,40,114.99,135.41,UC4,131.62,133.31,1.69,0.814,0.897
COU_BS80_030317_4200000_4500000_random-13.eaf_1,COU_BS80_030317_4200000_4500000_random-13.eaf,40,114.99,135.41,UC2,134.22,135.41,1.19,0.942,1.0
COU_TP18_020715_12900000_13200000_random-13.eaf_0,COU_TP18_020715_12900000_13200000_random-13.eaf,32,178.29,192.24,CHI,178.29,179.57,1.28,0.0,0.092
COU_TP18_020715_12900000_13200000_random-13.eaf_0,COU_TP18_020715_12900000_13200000_random-13.eaf,32,178.29,192.24,FA1,182.73,183.5,0.77,0.318,0.373
COU_TP18_020715_12900000_13200000_random-13.eaf_0,COU_TP18_020715_12900000_13200000_random-13.eaf,32,178.29,192.24,FA1,183.5,185.07,1.57,0.373,0.486
COU_TP18_020715_12900000_13200000_random-13.eaf_0,COU_TP18_020715_12900000_13200000_random-13.eaf,32,178.29,192.24,FC2,186.31,187.86,1.55,0.575,0.686
COU_TP18_020715_12900000_13200000_random-13.eaf_0,COU_TP18_020715_12900000_13200000_random-13.eaf,32,178.29,192.24,CHI,189.29,190.22,0.93,0.789,0.855
COU_TP18_020715_12900000_13200000_random-13.eaf_0,COU_TP18_020715_12900000_13200000_random-13.eaf,32,178.29,192.24,FC2,191.18,192.24,1.06,0.924,1.0
SOD_8924_18120000_18420000_random-8.eaf_0,SOD_8924_18120000_18420000_random-8.eaf,11,126.85,149.99,FA2,126.85,128.635,1.785,0.0,0.077
SOD_8924_18120000_18420000_random-8.eaf_0,SOD_8924_18120000_18420000_random-8.eaf,11,126.85,149.99,FA2,131.06,132.547,1.487,0.182,0.246
SOD_8924_18120000_18420000_random-8.eaf_0,SOD_8924_18120000_18420000_random-8.eaf,11,126.85,149.99,MA1,138.544,139.244,0.7,0.505,0.536
SOD_8924_18120000_18420000_random-8.eaf_0,SOD_8924_18120000_18420000_random-8.eaf,11,126.85,149.99,FA2,147.59,148.05,0.46,0.896,0.916
SOD_8924_18120000_18420000_random-8.eaf_0,SOD_8924_18120000_18420000_random-8.eaf,11,126.85,149.99,FA2,149.128,149.99,0.862,0.963,1.0
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,238.99,240.92,1.93,0.0,0.032
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,245.23,247.09,1.86,0.102,0.133
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,FA1,251.15,253.04,1.89,0.199,0.23
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,257.98,260.19,2.21,0.311,0.347
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,MA1,260.426,261.138,0.712,0.351,0.363
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,261.89,264.05,2.16,0.375,0.411
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,FA1,264.05,265.05,1.0,0.411,0.427
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,264.381,264.7,0.319,0.416,0.421
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,265.16,267.96,2.8,0.429,0.475
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,FA1,266.34,267.11,0.77,0.448,0.461
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,268.28,272.39,4.11,0.48,0.547
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,273.21,275.22,2.01,0.561,0.594
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,277.05,279.08,2.03,0.624,0.657
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,MA1,280.76,282.69,1.93,0.684,0.716
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,283.817,285.44,1.623,0.734,0.761
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,289.58,291.45,1.87,0.829,0.859
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,FA1,294.27,295.05,0.78,0.906,0.918
COU_S1RA_040220_24300000_24600000_random-21.eaf_0,COU_S1RA_040220_24300000_24600000_random-21.eaf,51,238.99,300.032,CHI,297.39,297.94,0.55,0.957,0.966
